app_id,wit_list,rdg_text,lem_text,feature,variant_likelihood,reason,inference_rule,band,orthography_guess,curator_label,curator_note
app-Y1.17-19-19,#ms0005 #ms0006 #ms0008 #ms0015,,hūrō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-19-19,#ms0005 #ms0008 #ms0015,hīrō.,hūrō.,hīrō→hūrō,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-19-19,#ms0006,hō.,hūrō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-24-25,#ms0006,,spəṇtahe. maińiiə̄uš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-24-25,#ms0006,spəṇtahmaińiiə̄uš. spəṇtahmaińiiə̄uš.,spəṇtahe. maińiiə̄uš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-25-25,#ms0008,,maińiiə̄uš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-25-25,#ms0008,maińə̄uš.,maińiiə̄uš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-28-28,#ms0006,,aṣ̌aōninąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-28-28,#ms0006,aninąmca.,aṣ̌aōninąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-30-30,#ms0005,,raϑβąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-1-3,#ms0006,,ud rāspīg ńiuuaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-1-3,#ms0006,u rāspī ńiuuaēδemi.,ud rāspīg ńiuuaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-5-5,#ms0015,,raϑβō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-5-5,#ms0015,raϑβąm.,raϑβō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-6-6,#ms0006,,bərəzatō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-6-6,#ms0006,bərəzatyō.,bərəzatō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-10-11,#ms0006,,aiiaranąmca. asńiianąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-10-11,#ms0006,aiiaranąmca asniianąmca.,aiiaranąmca. asńiianąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-11-11,#ms0005 #ms0008 #ms0015,,asńiianąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-13-13,#ms0006,,yāiriianąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-13-13,#ms0006,yanąmca.,yāiriianąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-17-17,#ms0006,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-17-17,#ms0006,hanaṣ̌ahe.,aṣ̌ahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-20-20,#ms0006,,raϑβō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.18-20-20,#ms0006,raϑβ,raϑβō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-2-2,#ms0006,,aṣ̌āunąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-2-2,#ms0006,aṣ̌unąm.,aṣ̌āunąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-2-3,#ms0005,,aṣ̌āunąm. frauuaṣ̌inąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-2-3,#ms0005,aṣ̌āuną frauuašanąm.,aṣ̌āunąm. frauuaṣ̌inąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-3-3,#ms0015,,frauuaṣ̌inąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-3-3,#ms0015,uuašanąm.,frauuaṣ̌inąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-5-5,#ms0005 #ms0006 #ms0008 #ms0015,,aiβiϑūranąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-5-5,#ms0005 #ms0015,aiβiϑīranąm.,aiβiϑūranąm.,aiβiϑīranąm→aiβiϑūranąm,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-5-5,#ms0006,aiβi.tranąm.,aiβiϑūranąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-5-5,#ms0008,ϑīranąm.,aiβiϑūranąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-7-7,#ms0005 #ms0008 #ms0015,,frauuaṣ̌inąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-7-7,#ms0005 #ms0015,frauuašanąm.,frauuaṣ̌inąm.,frauuašanąm→frauuaṣ̌inąm,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-7-7,#ms0008,frauuašanąm. frauuaṣ̌anąm.,frauuaṣ̌inąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-9-9,#ms0005 #ms0015,,frauuaṣ̌inąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-9-9,#ms0005 #ms0015,frauuašanąm.,frauuaṣ̌inąm.,frauuašanąm→frauuaṣ̌inąm,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-10-10,#ms0006,,hauuahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-10-10,#ms0006,uuahe.,hauuahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-11-12,#ms0005,,urunō. frauuaṣ̌ə̄e.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-11-12,#ms0005,urune. frauuašə̄e.,urunō. frauuaṣ̌ə̄e.,urune.→urunō.,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.19-12-12,#ms0008,,frauuaṣ̌ə̄e.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-3-3,#ms0008,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-4-4,#ms0015,,ratubiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-4-4,#ms0015,iiō.,ratubiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-8-8,#ms0006,,vaŋhuδā̊biiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-9-9,#ms0015,,yazataēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-9-9,#ms0015,azataēibiiō.,yazataēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-10-10,#ms0008,,maińiiaōibiiascā.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-10-10,#ms0008,maińiiōibiiascā.,maińiiaōibiiascā.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-11-11,#ms0005,gaiϑiiaēibiiascā.,gaēϑiiaēibiiascā.,gaiϑiiaēibiiascā→gaēϑiiaēibiiascā,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-11-11,#ms0005 #ms0015,,gaēϑiiaēibiiascā.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-11-11,#ms0015,gaēϑiiaēiibiiascā.,gaēϑiiaēibiiascā.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-13-15,#ms0006,,həṇti. yesńiiāca. vaɱiiāca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-13-15,#ms0006,haṇti. yesniiāica. vahmiiāica.,həṇti. yesńiiāca. vaɱiiāca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-14-14,#ms0005,,yesńiiāca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-14-15,#ms0008 #ms0015,,yesńiiāca. vaɱiiāca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.20-14-15,#ms0008 #ms0015,yasniiāica. vahmiiāica.,yesńiiāca. vaɱiiāca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-0-0,#ms0006 #ms0008 #ms0015,,hāuuane.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-0-0,#ms0006 #ms0008 #ms0015,hāuuanə̄e.,hāuuane.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-0-1,#ms0005,,hāuuane. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-0-1,#ms0005,hāuuanə̄e. aṣ̌aōm. aṣ̌āum.,hāuuane. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-3-4,#ms0006,,ratuuō. sāuuaŋhe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-3-4,#ms0006,ratauuō. sauuaŋhe.,ratuuō. sāuuaŋhe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-3-5,#ms0008,,ratuuō. sāuuaŋhe. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-3-5,#ms0008,ratauuō. sāuuaŋhə̄e. aṣ̌aūm. aṣ̌āum.,ratuuō. sāuuaŋhe. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-4-4,#ms0015,,sāuuaŋhe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-4-4,#ms0015,sāuuaŋhə̄e.,sāuuaŋhe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-4-5,#ms0005,,sāuuaŋhe. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-4-5,#ms0005,sāuuaŋhə̄e. aṣ̌aōm.,sāuuaŋhe. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-7-7,#ms0005 #ms0006 #ms0008 #ms0015,,ratuuō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-7-7,#ms0005 #ms0008 #ms0015,ratauuō.,ratuuō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-7-7,#ms0006,rəma.,ratuuō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-9-9,#ms0005,,aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-9-9,#ms0005,aṣ̌aōm.,aṣ̌āum.,aṣ̌aōm→aṣ̌āum,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-11,#ms0008,,ratuuō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-11,#ms0008,ratauuō.,ratuuō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-12,#ms0015,,ratuuō. uzaiieirina.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-12,#ms0015,ratauuō. uzaiieirəna.,ratuuō. uzaiieirina.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-13,#ms0005,,ratuuō. uzaiieirina. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-11-13,#ms0005,ratauuō. uzaiieirəna. aṣ̌aōm.,ratuuō. uzaiieirina. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-15-17,#ms0008,ratauuō. srīϑrəma. gaiia.,ratuuō. aiβisrūϑrima. aibigaiia.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-15-17,#ms0008 #ms0015,,ratuuō. aiβisrūϑrima. aibigaiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-15-17,#ms0015,ratauuō. aiβišrīϑrəma. aibigiia.,ratuuō. aiβisrūϑrima. aibigaiia.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-15-18,#ms0005,,ratuuō. aiβisrūϑrima. aibigaiia. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-15-18,#ms0005,ratauuō. aiβisrīϑrəma. aibīgaiia. aṣ̌aōm.,ratuuō. aiβisrūϑrima. aibigaiia. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-17-17,#ms0006,,aibigaiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-20-20,#ms0005 #ms0008 #ms0015,,ratuuō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-20-20,#ms0005 #ms0008 #ms0015,ratauuō.,ratuuō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-24-24,#ms0005 #ms0006 #ms0008 #ms0015,,ratuuō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.21-24-24,#ms0005 #ms0006 #ms0008 #ms0015,ratauuō.,ratuuō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-2-2,#ms0006 #ms0008,dəduuaēša.,diduuaēša.,dəduuaēša→diduuaēša,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-2-2,#ms0006 #ms0008 #ms0015,,diduuaēša.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-2-2,#ms0015,didəuuaēša.,diduuaēša.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-8-8,#ms0005 #ms0008 #ms0015,,š́iiaōϑna.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-8-8,#ms0005 #ms0008 #ms0015,š́iiaōϑana.,š́iiaōϑna.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-13-13,#ms0015,,ā.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-13-13,#ms0015,ātē.,ā.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-14-15,#ms0005 #ms0006,,tē. aiŋ́he.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-14-15,#ms0005 #ms0006,ā.tē. aŋ́he.,tē. aiŋ́he.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-15-16,#ms0015,,aiŋ́he. fraca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-15-16,#ms0015,aŋ́he. paraca.,aiŋ́he. fraca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-18-18,#ms0015,,nī.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-18-18,#ms0015,nə̄.,nī.,nə̄→nī,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-18-20,#ms0005,,nī. tē. vaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-18-20,#ms0005,nī.tē. nī.tē. vaēaδaiiemi. tē.,nī. tē. vaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-22-22,#ms0006,,tē.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-22-22,#ms0006,nī.tē.,tē.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-23-23,#ms0008,aŋ́he.,aiŋ́he.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-23-23,#ms0008 #ms0015,,aiŋ́he.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-23-23,#ms0015,aŋ́hē.,aiŋ́he.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-23-24,#ms0005,,aiŋ́he. auuā.urūraōδa.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-23-24,#ms0005,aŋ́he. auuā.urīraōϑa.,aiŋ́he. auuā.urūraōδa.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-27-27,#ms0005 #ms0008 #ms0015,,vaɱaheca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.22-27-27,#ms0005 #ms0008 #ms0015,vahmaheca.,vaɱaheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-2-3,#ms0008,,mazišta. aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-2-3,#ms0008,maziša. aṣ̌āum,mazišta. aṣ̌āum.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-3-3,#ms0005,,aṣ̌āum.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-3-3,#ms0005,aṣ̌aōm.,aṣ̌āum.,aṣ̌aōm→aṣ̌āum,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-7-8,#ms0015,,vō. diduuaēša.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-7-8,#ms0015,vo didauuaēša.,vō. diduuaēša.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-8-8,#ms0005,didiuuaēša.,diduuaēša.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-8-8,#ms0005 #ms0006 #ms0008,,diduuaēša.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-8-8,#ms0006,diduuaēšuua.,diduuaēša.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-8-8,#ms0008,didəuuaēša.,diduuaēša.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-13-14,#ms0008,,yezi. š́iiaōϑna.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-13-14,#ms0008,š́iiaōϑana. yezi,yezi. š́iiaōϑna.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-14-14,#ms0005 #ms0006 #ms0015,,š́iiaōϑna.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-14-14,#ms0005 #ms0006 #ms0015,š́iiaōϑana.,š́iiaōϑna.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-17-23,#ms0008,,yezi. azaōša. ā. vō. aiŋ́he. fraca. stuiiē.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-17-23,#ms0008,yez azaōša āvō. aŋ́he. fca. stuiiaē. vō,yezi. azaōša. ā. vō. aiŋ́he. fraca. stuiiē.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-20-20,#ms0006,,vō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-20-20,#ms0006,ā.vō.,vō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-21-21,#ms0005 #ms0015,,aiŋ́he.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-21-21,#ms0005 #ms0015,aŋ́hē.,aiŋ́he.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-24-25,#ms0015,,nī. vō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-24-25,#ms0015,nə̄. vo.,nī. vō.,nə̄.→nī.,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-25-25,#ms0005,,vō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-25-25,#ms0005,nī.vō.,vō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-26-26,#ms0006,,vaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-26-26,#ms0006,vaēδaiiema.,vaēδaiiemi.,vaēδaiiema→vaēδaiiemi,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-26-27,#ms0008,,vaēδaiiemi. yezi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-26-27,#ms0008,vaēδaiiema. yeze,vaēδaiiemi. yezi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-28-29,#ms0015,,vō. aiŋ́he.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-28-29,#ms0015,vo. aŋ́hē.,vō. aiŋ́he.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-29-30,#ms0005,aŋ́hē. huuā.urī.raōδa.,aiŋ́he. auuā.urūraōδa.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-29-30,#ms0005 #ms0006,,aiŋ́he. auuā.urūraōδa.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-29-30,#ms0006,aiŋ́hi. auuāurīraōta.,aiŋ́he. auuā.urūraōδa.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-30-31,#ms0008,,auuā.urūraōδa. yat̰.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-30-31,#ms0008,ahe. urīraōδa. yat̰.,auuā.urūraōδa. yat̰.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-33-33,#ms0005 #ms0006,vahmaheca.,vaɱaheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-33-33,#ms0005 #ms0006 #ms0015,,vaɱaheca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.23-33-33,#ms0015,vaheca.,vaɱaheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
